x, y
4.8970692090395485, 37.847202171276784
5.877883709981168, 62.40495851860407
7.1103460451977405, 91.773016881292
8.195091807909604, 117.56462820734923
9.666019303201507, 153.08848722834978
11.335098870056497, 191.98282997439895
13.102401129943502, 234.13216299974977
